"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
8.32192696184852e-71,1.18755560797643,0.55,0.281,1.76416529664227e-66,"3","TEC"
1.67750497791827e-70,1.09579634453517,0.664,0.392,3.55614280268894e-66,"3","CMSS1"
7.53408220223022e-70,0.611261978306796,0.954,0.796,1.59715008605078e-65,"3","SNRPD1"
1.28999144870728e-69,0.4390671234783,0.999,0.964,2.73465287211456e-65,"3","CYBA"
1.62515339841439e-69,0.567490924392192,0.942,0.68,3.44516268929866e-65,"3","ETV6"
1.6892043986304e-69,0.810449776368767,0.843,0.58,3.58094440465659e-65,"3","GRN"
5.08048415982409e-69,0.526280049899228,0.985,0.881,1.07701183704111e-64,"3","SERBP1"
5.08500492259189e-69,1.25572335858613,0.523,0.255,1.07797019354026e-64,"3","SLC43A3"
1.30281731289931e-68,0.624074988909268,0.976,0.864,2.76184242161524e-64,"3","HSPA5"
1.83010328239879e-68,0.512046907911889,0.985,0.872,3.8796359483572e-64,"3","PABPC1"
1.89366775325164e-68,1.21777707594665,0.511,0.247,4.01438627011815e-64,"3","ANGPT1"
2.33190983951913e-68,1.10868123360313,0.511,0.241,4.94341566879661e-64,"3","CAVIN1"
2.86502426770362e-68,0.536012136743698,0.992,0.883,6.0735649451049e-64,"3","CD47"
5.9042219654903e-68,0.460716864639867,0.999,0.928,1.25163601446429e-63,"3","CD63"
6.19988105772387e-68,1.25477141079256,0.507,0.252,1.31431278542688e-63,"3","SCARF1"
6.27359274061414e-68,0.998267433395609,0.725,0.472,1.32993892508279e-63,"3","MRPL3"
7.96699586984127e-68,0.542078849989507,0.985,0.871,1.68892345444765e-63,"3","SERPINB1"
2.25988286145012e-67,0.325018662843106,1,0.97,4.7907256779881e-63,"3","RPS14"
2.86436058849178e-67,0.742142720539488,0.875,0.631,6.07215801154373e-63,"3","NOP56"
2.9052008571392e-67,1.3452534900953,0.495,0.243,6.1587352970494e-63,"3","SLC39A4"
3.11971522699753e-67,1.31454850105956,0.543,0.293,6.61348430971206e-63,"3","EXOSC4"
4.10157811508934e-67,0.396377336525695,1,0.954,8.69493544617789e-63,"3","PSME2"
4.11252383161313e-67,0.477162193680258,0.997,0.911,8.71813927063667e-63,"3","PDIA3"
6.06836558293671e-67,0.403098972555045,0.998,0.943,1.28643281992675e-62,"3","RPL31"
6.38156295789269e-67,1.17721904240575,0.471,0.213,1.35282753144367e-62,"3","IKZF2"
1.07398421793443e-66,1.09164797429796,0.66,0.41,2.27673914359919e-62,"3","CEP170"
2.32907613446984e-66,1.40757163926132,0.479,0.24,4.93740849746261e-62,"3","WDR12"
2.47853279580196e-66,0.602245480226401,0.947,0.796,5.25424167382057e-62,"3","VDAC1"
6.72482703323416e-66,0.944005312126504,0.714,0.452,1.42559608277531e-61,"3","PUM3"
7.8783255118642e-66,0.559377731651379,0.919,0.71,1.67012622526009e-61,"3","SNHG5"
1.02528197632211e-65,1.07775975047307,0.594,0.326,2.17349526160525e-61,"3","FHL3"
1.82687041459282e-65,0.49775288627412,0.992,0.797,3.87278259189532e-61,"3","TUBB"
2.18342766631553e-65,1.4393026812347,0.415,0.181,4.62864830982229e-61,"3","ASCL2"
2.74875077581513e-65,0.324690952495862,0.999,0.966,5.8270767696505e-61,"3","RPL35A"
2.88316439057152e-65,1.95185724139783,0.296,0.102,6.11202019157256e-61,"3","EMID1"
4.74892182868534e-65,0.833865188594551,0.703,0.421,1.00672393846301e-60,"3","SNCA"
4.98038784544882e-65,0.750032298705459,0.743,0.438,1.05579241935669e-60,"3","CIITA"
5.09241808267512e-65,0.526738959808298,0.931,0.561,1.0795417093463e-60,"3","CD40"
5.80620717770173e-65,0.718868085571185,0.858,0.616,1.23085785960099e-60,"3","LYSMD2"
6.61493625371215e-65,1.04079360027319,0.658,0.402,1.40230033642444e-60,"3","GPATCH4"
1.03282078768192e-64,0.371545212969299,0.999,0.968,2.18947678780689e-60,"3","RPLP0"
2.71039523880961e-64,0.750411823582595,0.858,0.623,5.74576686675248e-60,"3","NOP58"
4.05003687991954e-64,1.11241150417384,0.611,0.36,8.58567318174144e-60,"3","NOLC1"
5.79360879075916e-64,0.593220634010454,0.891,0.539,1.22818712755303e-59,"3","FSCN1"
7.31890644283387e-64,0.428267239411629,0.985,0.911,1.55153497681635e-59,"3","CALM2"
1.5966442032399e-63,0.536336337216876,0.79,0.492,3.38472604644827e-59,"3","GLUL"
1.7227086416583e-63,0.59288793428321,0.949,0.799,3.65197004945144e-59,"3","TOMM20"
1.95517433922553e-63,0.780013486138304,0.847,0.632,4.14477408172421e-59,"3","HDGF"
3.71582187101637e-63,1.13751460438766,0.568,0.317,7.87717078436761e-59,"3","PNO1"
1.13104875475291e-62,1.05448441863862,0.629,0.384,2.39771025520069e-58,"3","IFT57"
2.79226738303511e-62,0.841235590657529,0.708,0.44,5.91932762529613e-58,"3","SLC66A2"
3.01498989195888e-62,1.62491530743193,0.383,0.167,6.39147707196362e-58,"3","TOP1MT"
4.002234952218e-62,0.735428424754306,0.842,0.611,8.48433787520694e-58,"3","TEX30"
4.44947523469357e-62,0.404753140267391,0.81,0.481,9.43244255002691e-58,"3","SOX4"
4.61387533504985e-62,0.82074931386074,0.761,0.512,9.78095432277217e-58,"3","EEF1E1"
5.70475407989124e-62,0.838733058498852,0.757,0.494,1.20935081739614e-57,"3","BID"
6.29670644776179e-62,1.42774939729799,0.456,0.219,1.33483879986102e-57,"3","AIF1"
6.60964451541792e-62,1.04032232749131,0.565,0.304,1.40117854082344e-57,"3","FAM30A"
9.12315061254637e-62,1.20259942833732,0.482,0.235,1.9340166983537e-57,"3","SLC9A3R2"
1.21375879365191e-61,0.395973879593308,0.998,0.857,2.57304726666269e-57,"3","TUBA1B"
1.6352237113079e-61,1.51684656809618,0.362,0.147,3.46651074560162e-57,"3","INKA1"
2.7262238787463e-61,0.66300604787588,0.921,0.753,5.77932200055427e-57,"3","ZC3H15"
3.46492375678152e-61,0.519948617432691,0.964,0.837,7.34529187200115e-57,"3","EIF3E"
4.61285112364605e-61,0.873778271422026,0.678,0.396,9.77878309701726e-57,"3","FADS1"
6.04655263980567e-61,0.894009191383597,0.73,0.496,1.2818086941124e-56,"3","GTPBP4"
1.61406423331698e-60,0.457526909673006,0.993,0.919,3.42165476820867e-56,"3","DBI"
4.51982861938547e-60,0.580510366922739,0.932,0.772,9.58158469023526e-56,"3","EIF5B"
6.01386298274939e-60,0.443170223810141,0.989,0.881,1.27487881371304e-55,"3","RAN"
8.86668041978755e-60,0.978328051529178,0.629,0.383,1.87964758219076e-55,"3","IARS"
9.9444857362652e-60,0.316953595646504,0.997,0.962,2.10813153123086e-55,"3","RPL38"
1.20980541459748e-59,1.00179549190029,0.612,0.362,2.5646664984052e-55,"3","FASN"
1.31890581153696e-59,1.00955931406197,0.514,0.262,2.79594842987719e-55,"3","CDCP1"
1.57277085984452e-59,0.756422646964437,0.753,0.494,3.3341169457844e-55,"3","UBE2E1"
4.79340805493284e-59,1.50341210919002,0.397,0.184,1.01615457356521e-54,"3","WDR3"
8.27155307802301e-59,1.68549930996479,0.344,0.144,1.7534865370101e-54,"3","PYCR1"
8.52548933911344e-59,0.56385568372753,0.957,0.795,1.80731848499866e-54,"3","FKBP1A"
8.96274562202917e-59,0.927425457359965,0.682,0.41,1.90001244441396e-54,"3","PHLDA2"
1.22817672786169e-58,0.766901982286936,0.736,0.47,2.603611845394e-54,"3","LYN"
1.38357369636387e-58,1.61616040483116,0.361,0.155,2.93303787892176e-54,"3","PRSS21"
2.47692460008997e-58,1.13131798644043,0.524,0.29,5.25083245973073e-54,"3","PPAN"
2.86685598495612e-58,0.863680154209331,0.73,0.489,6.07744800250849e-54,"3","DCAF13"
4.2243296816812e-58,2.0226685869061,0.27,0.094,8.95515649219597e-54,"3","GP1BA"
1.7707544795077e-57,0.598316739189622,0.941,0.77,3.75382242110837e-53,"3","NUDC"
2.88232071627935e-57,0.608367157315312,0.898,0.655,6.11023168644059e-53,"3","LGALS9"
3.73574627535051e-57,0.597853711379813,0.938,0.756,7.91940852911555e-53,"3","CCT7"
3.86462700414656e-57,1.21505331041011,0.506,0.275,8.1926227860903e-53,"3","BOP1"
9.75007035439677e-57,0.582777191688829,0.93,0.759,2.06691741442857e-52,"3","SLIRP"
1.24710258208347e-56,0.933896757498399,0.679,0.45,2.64373276375874e-52,"3","SNHG16"
1.24999518418206e-56,0.457710606582893,0.983,0.891,2.64986479094754e-52,"3","LDHB"
1.60762992803523e-56,0.991900623439603,0.63,0.4,3.40801468444189e-52,"3","PAM16"
2.00542945386136e-56,0.63458522307193,0.821,0.498,4.25130989924071e-52,"3","RAB13"
6.28357987247757e-56,0.389909954489016,0.989,0.916,1.33205609716652e-51,"3","PARK7"
7.379444459269e-56,0.548435507251877,0.911,0.658,1.56436843092043e-51,"3","HNRNPAB"
7.71655657756354e-56,0.98660363631856,0.6,0.352,1.63583282887769e-51,"3","AGPAT5"
1.48477213976051e-55,0.329050304354041,0.999,0.978,3.14756845907831e-51,"3","FTH1"
1.50036982275697e-55,1.58074350859815,0.328,0.136,3.1806339872625e-51,"3","HK2"
1.52888361945264e-55,1.14383610034228,0.543,0.32,3.24108038487765e-51,"3","PTRH2"
2.55226800845769e-55,1.19823707599575,0.581,0.347,5.41055295112946e-51,"3","OSM"
5.53726183336153e-55,0.844435140509515,0.722,0.481,1.17384413605431e-50,"3","EBNA1BP2"
5.6069506736686e-55,0.895522414866401,0.587,0.333,1.18861747331101e-50,"3","CTNND1"
8.98656054572053e-55,0.142584535106479,0.967,0.675,1.90506097008729e-50,"3","MIR155HG"
9.93506526924276e-55,0.400767650784429,0.993,0.92,2.10613448642677e-50,"3","EEF2"
1.08719813063706e-54,0.280950208393508,1,0.984,2.3047513171375e-50,"3","RPL10"
1.23238886206565e-54,0.395656456701388,1,0.976,2.61254114869298e-50,"3","HSP90AA1"
1.37303770233402e-54,0.732603427151278,0.828,0.607,2.91070262517788e-50,"3","COA4"
2.03583382134005e-54,0.925132040777319,0.543,0.292,4.31576411785878e-50,"3","ADGRE2"
2.10232285745543e-54,0.846197202673278,0.679,0.431,4.45671422551977e-50,"3","SLC39A8"
9.74474164347379e-54,0.584262449674761,0.909,0.706,2.06578778100001e-49,"3","FDFT1"
1.1098146463102e-53,1.21394154902721,0.5,0.275,2.35269606871299e-49,"3","IFRD2"
1.64051444911959e-53,0.282552723524383,1,0.99,3.47772658068861e-49,"3","TPT1"
1.86982256827242e-53,0.807137407614251,0.758,0.538,3.96383686248071e-49,"3","TARS"
1.9620053892885e-53,0.64045567043924,0.84,0.604,4.15925522475268e-49,"3","SEPTIN11"
2.28902631891325e-53,1.0082805573403,0.605,0.376,4.8525068934642e-49,"3","RUVBL1"
2.98811872006105e-53,0.555457062072592,0.948,0.787,6.33451287465742e-49,"3","PEBP1"
4.23029452504922e-53,2.00141643722933,0.258,0.092,8.96780136365184e-49,"3","RETN"
4.68988724508894e-53,0.796078557932262,0.722,0.481,9.94209197086403e-49,"3","TRMT10C"
5.97323503934124e-53,0.467181966100668,0.966,0.836,1.26626609598995e-48,"3","GAS5"
6.5676032259751e-53,1.25525608659133,0.491,0.27,1.39226620787446e-48,"3","EXOSC5"
1.76025362166794e-52,1.69093195882055,0.347,0.153,3.73156165257386e-48,"3","TNFSF13"
2.30838183133509e-52,1.1831426471139,0.453,0.232,4.89353864424725e-48,"3","METRN"
3.70156649601605e-52,0.467679472472445,0.96,0.682,7.84695081490442e-48,"3","PTMS"
3.74394094022195e-52,1.42869230636883,0.404,0.202,7.93678039917651e-48,"3","BYSL"
5.02774574799153e-52,0.317938072902326,0.995,0.954,1.06583182111673e-47,"3","RPL27"
5.06319164220515e-52,1.0403227644421,0.547,0.327,1.07334599623107e-47,"3","NUDCD1"
5.28956511429234e-52,0.930522073409132,0.629,0.402,1.12133490857883e-47,"3","PAPSS1"
5.34535357565842e-52,0.491665298087684,0.965,0.816,1.13316150450383e-47,"3","YWHAE"
5.4519941324459e-52,0.6746719357646,0.808,0.563,1.15576823613721e-47,"3","NFAT5"
5.51716584078831e-52,1.07292241289136,0.398,0.185,1.16958398658871e-47,"3","MMRN1"
5.72192361527651e-52,1.13041825369301,0.53,0.314,1.21299058720247e-47,"3","SLC25A33"
1.16686887718903e-51,0.555835226831554,0.965,0.849,2.47364533275302e-47,"3","MTDH"
1.55470026593458e-51,1.04829405697656,0.541,0.321,3.29580909375471e-47,"3","RPF2"
1.80066278838667e-51,0.656276665880354,0.826,0.614,3.8172250451009e-47,"3","SINHCAF"
2.20702285431076e-51,0.626367622465881,0.866,0.685,4.67866774885337e-47,"3","DDX18"
3.07679173403732e-51,0.733269306455436,0.698,0.449,6.52249079698571e-47,"3","BEX4"
3.28046067827564e-51,0.570537525947276,0.907,0.739,6.95424859187653e-47,"3","CCT4"
3.68185355983551e-51,1.09403325380141,0.472,0.25,7.8051613614953e-47,"3","SEMA7A"
3.75856494756774e-51,0.424534744835387,0.986,0.883,7.96778183234885e-47,"3","PTGES3"
3.76632761147887e-51,0.908027988455077,0.634,0.4,7.98423790357406e-47,"3","STK26"
6.104923540573e-51,0.617655793052012,0.889,0.689,1.29418274136607e-46,"3","AKR1A1"
1.27685702875479e-50,0.617668441785962,0.802,0.579,2.70680921525729e-46,"3","LRBA"
1.39616017110505e-50,0.350590154344474,0.997,0.943,2.95971994672559e-46,"3","PFDN5"
1.3966390982627e-50,0.773686840432099,0.678,0.433,2.96073522440709e-46,"3","TSEN34"
9.69059335942546e-50,0.461441358585916,0.632,0.371,2.0543088862646e-45,"3","CXCL2"
1.83276262421937e-49,1.14719595244397,0.477,0.266,3.88527348708264e-45,"3","DEAF1"
5.85580032264476e-49,0.884057956530819,0.659,0.455,1.24137111039746e-44,"3","ZNF593"
5.925514990527e-49,1.70253126077612,0.302,0.126,1.25614992284182e-44,"3","FAM216A"
8.48640407916723e-49,0.742168505541414,0.786,0.587,1.79903280074266e-44,"3","GSPT1"
1.61743127757985e-48,0.982667730221725,0.519,0.298,3.42879256534153e-44,"3","BCR"
2.90366466491363e-48,0.247375860738092,0.998,0.975,6.1554787231504e-44,"3","RPS15"
2.98319402402643e-48,0.65588542572325,0.814,0.611,6.32407301153363e-44,"3","RPL7L1"
3.98959531156286e-48,0.911562849698443,0.663,0.442,8.45754310098211e-44,"3","DUSP23"
4.97461185872896e-48,0.607706047525342,0.831,0.607,1.05456796793195e-43,"3","SERPINB6"
5.92541602494238e-48,0.573340830213988,0.942,0.773,1.25612894312754e-43,"3","CELF2"
6.36141699275141e-48,0.403102265501495,0.889,0.644,1.34855678829337e-43,"3","SQLE"
1.56515482103115e-47,0.998451013455061,0.528,0.304,3.31797170510394e-43,"3","DAPK1"
2.18882258051199e-47,0.663571629834007,0.813,0.621,4.64008498842736e-43,"3","GLRX5"
3.56668746704968e-47,0.727851716395852,0.72,0.489,7.56102076139862e-43,"3","SLC50A1"
4.16701346619827e-47,0.990489563521502,0.386,0.18,8.83365184699371e-43,"3","RGS18"
4.92258407280706e-47,0.951291299197851,0.552,0.334,1.04353859759437e-42,"3","LAT2"
6.23037386840113e-47,1.2563183699695,0.423,0.223,1.32077695636236e-42,"3","HYAL2"
1.08949677597062e-46,0.969583644902379,0.576,0.351,2.30962421538012e-42,"3","KLHDC7B"
1.40375572853921e-46,0.854114903935063,0.651,0.439,2.97582176893028e-42,"3","GPN3"
2.00442769149028e-46,0.407964470356179,0.949,0.771,4.24918626319024e-42,"3","ANKRD28"
2.20006029137327e-46,0.564291949989943,0.948,0.763,4.66390781168219e-42,"3","FOS"
2.46862130962703e-46,0.509825628476521,0.93,0.771,5.23323031427834e-42,"3","VDAC2"
4.26925942830975e-46,1.13266872203081,0.486,0.282,9.05040306207384e-42,"3","TXNDC5"
4.54309692457404e-46,1.40457461596626,0.371,0.179,9.63091117040452e-42,"3","TYROBP"
6.5258008779423e-46,0.633768870457517,0.638,0.387,1.38340452811499e-41,"3","SLC44A1"
8.3636312520973e-46,0.944287948023203,0.517,0.298,1.77300618913211e-41,"3","CTBP2"
1.0829836625371e-45,0.692757713395781,0.651,0.395,2.29581706621239e-41,"3","HLA-DMB"
1.47010745477727e-45,0.248813253067448,1,0.989,3.11648079338234e-41,"3","RPLP1"
1.90414025247548e-45,0.499438234998156,0.937,0.772,4.03658692122277e-41,"3","SNRPE"
1.96873050321412e-45,0.533025644941399,0.91,0.731,4.17351179376362e-41,"3","ATP5MC1"
2.36222536635624e-45,1.36036687230399,0.308,0.132,5.0076815541386e-41,"3","PROK2"
2.85030285962071e-45,0.637243334439189,0.787,0.561,6.04235703210995e-41,"3","SMIM3"
2.96745881680741e-45,0.714368045207736,0.755,0.551,6.29071594575003e-41,"3","NARS"
4.12882680464005e-45,1.62009696403223,0.28,0.114,8.75269994315644e-41,"3","AL034397.3"
4.93208119663183e-45,0.688409762939356,0.788,0.557,1.04555189287398e-40,"3","PGD"
4.99801433105053e-45,0.441454495132666,0.813,0.539,1.0595290580394e-40,"3","NRIP1"
5.32858162836083e-45,0.931615296525665,0.591,0.394,1.12960601939621e-40,"3","PTGES2"
5.97716111818936e-45,0.562432286663553,0.895,0.738,1.26709838544496e-40,"3","RSL24D1"
8.90861269814791e-45,0.483467368722903,0.971,0.844,1.88853680588038e-40,"3","PDIA6"
1.50561246300388e-44,0.706392817097659,0.747,0.544,3.19174786032193e-40,"3","ELOVL5"
1.85300323403149e-44,0.4794706898485,0.958,0.838,3.92818155582335e-40,"3","EIF2S2"
2.00407495908807e-44,0.442422476183265,0.552,0.313,4.2484385057708e-40,"3","CXCL3"
2.60648898060427e-44,1.22443765681056,0.427,0.233,5.52549598998298e-40,"3","SEH1L"
2.95720181297755e-44,0.670268058992634,0.806,0.595,6.26897212333111e-40,"3","DCXR"
3.3236486292279e-44,0.35844745551936,0.993,0.905,7.04580272910024e-40,"3","GBP4"
4.11708409615387e-44,0.525358647876629,0.906,0.685,8.7278065754366e-40,"3","PLP2"
4.71695428359328e-44,0.890261790303935,0.605,0.396,9.9994713857894e-40,"3","LTV1"
5.95266039147681e-44,1.49528197796298,0.309,0.139,1.26190447638917e-39,"3","OAF"
7.00986882576778e-44,0.251659193007782,0.999,0.968,1.48602209237451e-39,"3","RPL14"
7.17819458794766e-44,0.375687167042132,0.999,0.926,1.52170547069902e-39,"3","PKM"
7.28457068754075e-44,0.907698302929834,0.406,0.203,1.54425614005176e-39,"3","LINC02573"
9.76182200338388e-44,0.367761163762252,0.983,0.885,2.06940864649735e-39,"3","SRSF7"
1.04863099156225e-43,1.59216199242329,0.27,0.11,2.22299283901282e-39,"3","UMODL1"
1.24499244669351e-43,0.666207236788639,0.674,0.453,2.63925948774558e-39,"3","ATP2C1"
1.25031171423268e-43,1.19710330902395,0.413,0.225,2.65053580300187e-39,"3","TFB2M"
1.38212420757695e-43,0.388009925562242,0.999,0.938,2.92996510764237e-39,"3","MSN"
1.7412098315471e-43,0.450431458792833,0.954,0.82,3.6911907218967e-39,"3","SRSF2"
1.78491430013161e-43,0.897006955363065,0.472,0.256,3.783839824849e-39,"3","SERPING1"
1.79629378421872e-43,0.548406518190769,0.903,0.722,3.80796319316526e-39,"3","DNAJB6"
1.86810333492717e-43,0.763163669073444,0.579,0.355,3.96019225971211e-39,"3","ENG"
4.75616374878878e-43,0.845276863939634,0.599,0.388,1.00825915310573e-38,"3","GNAQ"
1.23202262708589e-42,0.375083106415605,0.975,0.9,2.61176476715938e-38,"3","RPS10"
1.25672861834261e-42,0.420415269749761,0.866,0.652,2.66413899802449e-38,"3","UBE2S"
1.44572755030627e-42,0.428086410422937,0.975,0.858,3.06479783389426e-38,"3","PRDX5"
1.80428867727965e-42,0.750483087481667,0.657,0.441,3.82491156696512e-38,"3","TOMM40"
2.59425582877042e-42,0.44764692309397,0.939,0.795,5.49956293141042e-38,"3","NDUFAB1"
2.74131900790171e-42,0.588464312363147,0.826,0.629,5.81132216485083e-38,"3","SH3KBP1"
3.14247663302635e-42,1.01563961191113,0.448,0.247,6.66173621435256e-38,"3","GUCY1B1"
3.34003801807733e-42,0.576590162048225,0.827,0.611,7.08054659452214e-38,"3","ACAT2"
4.41214094960676e-42,0.610690132124505,0.769,0.571,9.35329759907137e-38,"3","ZNRF1"
5.6443906759185e-42,0.924629561226544,0.54,0.339,1.19655437938796e-37,"3","ARRB1"
7.59408265718364e-42,0.360774129672825,0.998,0.96,1.60986958249636e-37,"3","SRGN"
8.35942071170999e-42,2.00827213057843,0.176,0.055,1.7721135966754e-37,"3","FIRRE"
8.96975152735474e-42,0.754004395216531,0.659,0.455,1.90149762628393e-37,"3","BRIX1"
1.3955860737057e-41,1.76073753436477,0.209,0.074,2.95850291764872e-37,"3","SLC17A9"
1.42407981485304e-41,0.715214819876243,0.595,0.383,3.01890679950695e-37,"3","RPIA"
1.71793296489429e-41,0.757805974277171,0.658,0.447,3.6418460922794e-37,"3","PTPN6"
1.79766852659077e-41,0.842282157964892,0.584,0.384,3.81087750951978e-37,"3","CTSA"
1.80641776106602e-41,0.783769903433677,0.63,0.429,3.82942501168385e-37,"3","UTP18"
3.46690928222201e-41,0.532454915259129,0.884,0.696,7.34950098738244e-37,"3","VASP"
3.75118210022031e-41,0.256988988325572,0.999,0.963,7.95213093425703e-37,"3","RPL18"
4.86296445722484e-41,0.934841351714593,0.547,0.35,1.03089983528709e-36,"3","NDUFAF2"
1.34370057929357e-40,0.756665297025926,0.677,0.476,2.84851085804444e-36,"3","GALNT1"
1.60450496437236e-40,0.306381885849396,0.994,0.938,3.40139007397297e-36,"3","BTF3"
1.68332682524522e-40,0.602943755559225,0.769,0.586,3.56848453683735e-36,"3","NAA20"
1.83520486283456e-40,0.911660794810426,0.534,0.343,3.89045078872299e-36,"3","CSNK1E"
2.53036501319802e-40,1.24258848993347,0.354,0.177,5.36412079147848e-36,"3","HBEGF"
2.57905970247607e-40,0.880003031635812,0.553,0.354,5.46734866327903e-36,"3","PARVG"
2.63037683585734e-40,0.353596986694674,0.944,0.75,5.57613585433397e-36,"3","CD44"
3.85310948211684e-40,0.676342101016894,0.725,0.51,8.1682067911395e-36,"3","TIMM10"
4.51278892108319e-40,0.572492674977278,0.865,0.668,9.56666123380426e-36,"3","MGST3"
5.01944935112082e-40,1.50800201340388,0.295,0.135,1.0640730679441e-35,"3","RPP40"
5.48535670523328e-40,0.879225209976468,0.502,0.294,1.1628407679424e-35,"3","TNNT1"
7.20070741051086e-40,0.673902070840781,0.635,0.417,1.5264779639542e-35,"3","TRIM24"
7.67937396854402e-40,0.671844502573711,0.735,0.515,1.62795048759165e-35,"3","MRPL4"
1.01209878493843e-39,0.551654902679614,0.868,0.678,2.14554821419098e-35,"3","G3BP1"
1.17228945010226e-39,0.916848607601593,0.444,0.247,2.48513640527179e-35,"3","CBFA2T3"
1.30344743909214e-39,0.227661476966103,0.998,0.968,2.76317822613142e-35,"3","RPL30"
1.88374464254684e-39,0.732144561438107,0.666,0.457,3.99335026773504e-35,"3","PRDX4"
2.22000496157774e-39,0.373527084101744,0.986,0.85,4.70618851804865e-35,"3","TUBA1A"
2.24643912683249e-39,0.636650197826253,0.775,0.578,4.76222630497221e-35,"3","CEBPZ"
5.17005760764556e-39,0.433886379774344,0.945,0.797,1.09600051224478e-34,"3","PRDX6"
5.34083528218551e-39,0.914520658304555,0.56,0.369,1.13220367147051e-34,"3","GAR1"
5.50279189488716e-39,0.610563765914234,0.823,0.645,1.16653685379713e-34,"3","EIF3J"
6.45966333053049e-39,0.302216774217408,1,0.948,1.36938402943916e-34,"3","ENO1"
8.65592175612314e-39,0.686195138223179,0.658,0.443,1.83496885308055e-34,"3","G6PD"
9.72434283697268e-39,0.447433848470116,0.982,0.87,2.06146343800984e-34,"3","TPM4"
1.17401169762972e-38,0.923221822043291,0.533,0.343,2.48878739780524e-34,"3","BZW2"
1.20297584429958e-38,0.501266221518037,0.578,0.345,2.55018849233068e-34,"3","NEXN"
1.95348894405132e-38,0.693207117699761,0.635,0.423,4.1412012124944e-34,"3","NOP14"
2.90089132173046e-38,1.05119494402427,0.449,0.263,6.1495995129364e-34,"3","MSRB3"
3.18723626341346e-38,0.56298603684679,0.83,0.639,6.75662215481019e-34,"3","HSPA9"
3.31063687594345e-38,0.583514346695875,0.749,0.528,7.01821911331252e-34,"3","NUCB2"
3.42958276342769e-38,0.470813706256456,0.931,0.79,7.27037250019036e-34,"3","GTF3A"
7.0812283684225e-38,0.718402500592166,0.653,0.456,1.50114960182189e-33,"3","GAB3"
7.53055043117776e-38,0.662954671834434,0.521,0.304,1.59640138590537e-33,"3","FCGR2A"
7.70087861484583e-38,0.846702233731297,0.51,0.308,1.63250925756117e-33,"3","FADS2"
1.21367201207343e-37,0.282458024008354,0.998,0.962,2.57286329839447e-33,"3","RPL27A"
1.32627223616983e-37,1.20202418047986,0.414,0.238,2.81156451345642e-33,"3","RRP9"
1.74926389209116e-37,0.597414672964221,0.802,0.621,3.70826452484406e-33,"3","CAPRIN1"
1.93779157669793e-37,0.666816838580747,0.674,0.471,4.10792436344194e-33,"3","TM7SF3"
1.97189943406785e-37,1.16814920397399,0.318,0.151,4.18022961028043e-33,"3","CENPV"
2.9554863528466e-37,0.208723564205669,0.823,0.547,6.26533551939951e-33,"3","BCL2A1"
3.56146080308282e-37,0.570688961285939,0.8,0.609,7.54994075645526e-33,"3","EIF2S1"
3.90135803203663e-37,0.531953431838926,0.623,0.402,8.27048889211445e-33,"3","CALHM6"
4.0887756356435e-37,0.542306201088561,0.773,0.582,8.66779547000067e-33,"3","TFRC"
4.25744447763571e-37,0.319258145142289,0.998,0.947,9.02535654813995e-33,"3","SEC61B"
4.68410909787363e-37,0.59222944011881,0.771,0.582,9.9298428765823e-33,"3","MRPS23"
4.8736078108686e-37,0.947772957701784,0.492,0.306,1.03315611982604e-32,"3","RRP1"
5.19167486093945e-37,0.654093888182078,0.646,0.436,1.10058315377055e-32,"3","HSD17B12"
7.30419982716008e-37,0.593999150416499,0.74,0.546,1.54841732135966e-32,"3","LARP1"
7.91570444467301e-37,0.559925730849147,0.73,0.527,1.67805018522623e-32,"3","RYBP"
8.18307715579435e-37,0.517052745961467,0.88,0.723,1.73473052625684e-32,"3","LIMS1"
8.62263760515239e-37,1.2669716646522,0.237,0.095,1.82791294591626e-32,"3","GJA1"
1.01377197769841e-36,0.232361650915038,0.999,0.962,2.14909521552287e-32,"3","RPS25"
1.02203542149878e-36,0.393932381639484,0.953,0.841,2.16661289003526e-32,"3","EIF3G"
2.16435513556594e-36,0.84132368319629,0.542,0.357,4.58821645188624e-32,"3","TMA16"
2.6515426953077e-36,0.838188670345391,0.567,0.381,5.6210053597828e-32,"3","NIP7"
2.70033014598617e-36,0.345201550701881,0.984,0.914,5.72442987647608e-32,"3","ATP5MC2"
2.97024922725543e-36,0.832619768913506,0.586,0.406,6.29663133685879e-32,"3","GNL2"
3.20518485570907e-36,1.10463747332202,0.421,0.245,6.79467137561765e-32,"3","C20orf27"
3.6615387562285e-36,0.482138355559054,0.894,0.753,7.7620960093288e-32,"3","EIF3D"
3.68170193487662e-36,0.78223468304884,0.616,0.434,7.80483993174495e-32,"3","GRPEL1"
4.55418140460751e-36,0.23108184223229,0.999,0.965,9.65440915962747e-32,"3","RPS15A"
6.82865750829579e-36,0.593364661154657,0.686,0.49,1.44760710518362e-31,"3","TFDP2"
6.96612049729576e-36,0.779243538525301,0.483,0.288,1.47674788422173e-31,"3","PECAM1"
7.77936309175176e-36,0.943651665080808,0.44,0.26,1.64914718182045e-31,"3","GSE1"
8.80392247777145e-36,1.29607954415587,0.318,0.159,1.86634352606277e-31,"3","SPATC1L"
8.87657491919951e-36,0.558064195780922,0.804,0.625,1.88174511712111e-31,"3","IMP3"
